snapshot_date,division,is_women,rank,fighter_name_raw,source_url
2022-02-28,flyweight,False,8,Matheus Nicolau,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,9,Matt Schnell,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,10,David Dvorak,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,11,Amir Albazi,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,12,Sumudaerji,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,13,Tim Elliott,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,14,Manel Kape,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,False,15,Tagir Ulanbekov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,0,Aljamain Sterling,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,1,Petr Yan,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,2,TJ Dillashaw,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,3,José Aldo,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,4,Cory Sandhagen,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,5,Rob Font,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,6,Merab Dvalishvili,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,7,Dominick Cruz,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,8,Marlon Vera,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,9,Pedro Munhoz,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,10,Marlon Moraes,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,11,Frankie Edgar,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,12,Sean O'Malley,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,13,Ricky Simon,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,14,Song Yadong,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,False,15,Raphael Assuncao,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,0,Alexander Volkanovski,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,1,Max Holloway,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,2,Brian Ortega,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,3,Yair Rodriguez,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,4,Chan Sung Jung,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,5,Calvin Kattar,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,6,Josh Emmett,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,7,Arnold Allen,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,8,Giga Chikadze,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,9,Dan Ige,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,10,Edson Barboza,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,11,Bryce Mitchell,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,12,Sodiq Yusuff,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,13,Movsar Evloev,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,14,Shane Burgos,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,featherweight,False,15,Alex Caceres,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,0,Charles Oliveira,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,1,Justin Gaethje,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,2,Dustin Poirier,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,3,Beneil Dariush,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,4,Islam Makhachev,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,5,Michael Chandler,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,6,Rafael Dos Anjos,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,7,Tony Ferguson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,8,Dan Hooker,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,9,Conor McGregor,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,9,Gregor Gillespie,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,11,Rafael Fiziev,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,12,Mateusz Gamrot,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,13,Arman Tsarukyan,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,14,Brad Riddell,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,lightweight,False,15,Diego Ferreira,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,0,Kamaru Usman,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,1,Colby Covington,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,2,Gilbert Burns,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,3,Leon Edwards,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,4,Vicente Luque,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,5,Belal Muhammad,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,6,Jorge Masvidal,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,7,Stephen Thompson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,8,Neil Magny,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,9,Sean Brady,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,10,Michael Chiesa,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,11,Khamzat Chimaev,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,12,Geoff Neal,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,13,Li Jingliang,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,14,Santiago Ponzinibbio,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,welterweight,False,15,Shavkat Rakhmonov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,0,Israel Adesanya,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,1,Robert Whittaker,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,2,Jared Cannonier,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,3,Marvin Vettori,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,4,Derek Brunson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,4,Sean Strickland,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,4,Paulo Costa,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,7,Jack Hermansson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,8,Darren Till,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,9,Uriah Hall,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,10,Kelvin Gastelum,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,11,Brad Tavares,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,12,Nassourdine Imavov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,13,Andre Muniz,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,14,Kevin Holland,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,middleweight,False,15,Chris Weidman,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,0,Glover Teixeira,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,1,Jan Blachowicz,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,2,Jiri Prochazka,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,3,Aleksandar Rakic,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,4,Anthony Smith,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,5,Thiago Santos,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,6,Magomed Ankalaev,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,7,Dominick Reyes,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,8,Volkan Oezdemir,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,9,Nikita Krylov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,10,Jamahal Hill,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,11,Paul Craig,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,12,Johnny Walker,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,13,Ryan Spann,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,14,Jimmy Crute,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,light_heavyweight,False,15,Ion Cutelaba,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,0,Francis Ngannou,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,1,Ciryl Gane,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,2,Stipe Miocic,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,3,Tai Tuivasa,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,4,Curtis Blaydes,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,5,Derrick Lewis,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,6,Alexander Volkov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,7,Jairzinho Rozenstruik,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,8,Chris Daukaus,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,9,Marcin Tybura,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,10,Shamil Abdurakhimov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,11,Tom Aspinall,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,12,Augusto Sakai,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,13,Blagoy Ivanov,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,14,Walt Harris,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,heavyweight,False,15,Sergei Pavlovich,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,0,Rose Namajunas,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,1,Zhang Weili,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,2,Carla Esparza,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,3,Marina Rodriguez,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,4,Yan Xiaonan,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,5,Mackenzie Dern,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,6,Nina Nunes,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,7,Tecia Torres,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,8,Michelle Waterson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,9,Amanda Ribas,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,10,Amanda Lemos,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,11,Virna Jandiroba,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,12,Angela Hill,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,13,Jessica Penne,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,14,Brianna Van Buren,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,strawweight,True,15,Luana Pinheiro,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,0,Valentina Shevchenko,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,1,Jessica Andrade,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,2,Katlyn Chookagian,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,3,Lauren Murphy,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,4,Jennifer Maia,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,5,Taila Santos,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,6,Viviane Araujo,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,7,Joanne Wood,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,8,Andrea Lee,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,9,Jessica Eye,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,10,Cynthia Calvillo,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,11,Alexa Grasso,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,12,Casey O'Neill,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,13,Manon Fiorot,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,14,Maycee Barber,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,flyweight,True,15,Erin Blanchfield,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,0,Julianna Peña,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,1,Amanda Nunes,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,2,Holly Holm,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,3,Irene Aldana,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,4,Aspen Ladd,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,5,Ketlen Vieira,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,6,Yana Kunitskaya,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,7,Raquel Pennington,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,8,Miesha Tate,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,9,Sara McMann,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,10,Macy Chiasson,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,11,Lina Lansberg,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,12,Pannie Kianzad,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,13,Karol Rosa,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,14,Julia Avila,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-02-28,bantamweight,True,15,Norma Dumont,https://web.archive.org/web/20220228000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,0,Deiveson Figueiredo,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,1,Brandon Moreno,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,2,Askar Askarov,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,3,Alexandre Pantoja,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,4,Alex Perez,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,4,Brandon Royval,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,6,Kai Kara France,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,7,Rogerio Bontorin,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,8,Matheus Nicolau,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,9,Matt Schnell,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,10,David Dvorak,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,11,Tim Elliott,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,12,Sumudaerji,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,13,Amir Albazi,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,14,Manel Kape,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,flyweight,False,15,Tagir Ulanbekov,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,0,Aljamain Sterling,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,1,Petr Yan,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,2,TJ Dillashaw,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,3,José Aldo,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,4,Cory Sandhagen,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,5,Rob Font,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,6,Merab Dvalishvili,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,7,Dominick Cruz,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,8,Marlon Vera,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,9,Pedro Munhoz,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,10,Marlon Moraes,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,11,Frankie Edgar,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,12,Sean O'Malley,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,13,Ricky Simon,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,14,Song Yadong,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,bantamweight,False,15,Raphael Assuncao,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,0,Alexander Volkanovski,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,1,Max Holloway,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,2,Brian Ortega,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,3,Yair Rodriguez,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,4,Chan Sung Jung,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,5,Calvin Kattar,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,6,Josh Emmett,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,7,Arnold Allen,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,8,Giga Chikadze,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,9,Bryce Mitchell,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,10,Dan Ige,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,11,Edson Barboza,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,12,Sodiq Yusuff,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,13,Movsar Evloev,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,14,Shane Burgos,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,featherweight,False,15,Alex Caceres,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,0,Charles Oliveira,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,1,Justin Gaethje,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,2,Dustin Poirier,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,3,Islam Makhachev,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,4,Beneil Dariush,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,5,Michael Chandler,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,6,Rafael Dos Anjos,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,7,Tony Ferguson,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,8,Dan Hooker,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,9,Gregor Gillespie,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,9,Conor McGregor,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,11,Rafael Fiziev,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,12,Arman Tsarukyan,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,13,Mateusz Gamrot,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,14,Brad Riddell,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,lightweight,False,15,Diego Ferreira,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,0,Kamaru Usman,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,1,Colby Covington,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,2,Gilbert Burns,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,3,Leon Edwards,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,4,Vicente Luque,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,5,Belal Muhammad,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,6,Stephen Thompson,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,7,Jorge Masvidal,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,8,Sean Brady,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,9,Neil Magny,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,10,Michael Chiesa,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,11,Khamzat Chimaev,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,12,Geoff Neal,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,13,Li Jingliang,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
2022-03-13,welterweight,False,14,Santiago Ponzinibbio,https://web.archive.org/web/20220313000000/https://www.ufc.com/rankings
